2,1,0,0,1,0,5.00E-05,5.00E-05,5.00E-05,5.00E-05,5.00E-05,5.00E-05,0,0,0,0,0,0
1,1,0,0.000229416,1,8.17E+09,0.00119708,0.00119708,0.00119708,0.00119708,0.00119708,0.00119708,0.818731,0,0.818731,6.29E-10,0.818731,-6.29E-10
1,1,0,0.000458832,1,1.07E+09,0.00234416,0.00234416,0.00234416,0.00234416,0.00234416,0.00234416,0.818731,0,0.818731,4.83E-09,0.818731,-4.83E-09
1,1,0,0.000917663,1,1.36E+08,0.00463832,0.00463832,0.00463832,0.00463832,0.00463832,0.00463832,0.818731,0,0.818731,3.78E-08,0.818731,-3.78E-08
1,1,0,0.00183533,1,1.72E+07,0.00922663,0.00922663,0.00922663,0.00922663,0.00922663,0.00922663,0.81873,0,0.818731,2.99E-07,0.818731,-2.99E-07
1,1,0,0.00367068,1,2.16E+06,0.0184033,0.0184033,0.0184033,0.0184033,0.0184033,0.0184033,0.818727,0,0.818732,2.38E-06,0.818732,-2.38E-06
1,1,0,0.0073417,1,270937,0.0367565,0.0367565,0.0367565,0.0367565,0.0367565,0.0367565,0.818704,0,0.818744,1.90E-05,0.818744,-1.90E-05
1,1,0,0.0130807,1,48009.4,0.0654332,0.0654332,0.0654332,0.0654332,0.0654332,0.0654332,0.81858,0,0.818806,0.000107161,0.818806,-0.000107161
1,1,0,0.0188291,1,16143.1,0.0941093,0.0941093,0.0941093,0.0941093,0.0941093,0.0941093,0.818281,0,0.818956,0.000318753,0.818956,-0.000318753
1,1,0,0.0245968,1,7275.94,0.122784,0.122784,0.122784,0.122784,0.122784,0.122784,0.817733,0,0.81923,0.000707451,0.81923,-0.000707451
1,1,0,0.0303971,1,3883.2,0.151457,0.151457,0.151457,0.151457,0.151457,0.151457,0.816862,0,0.819666,0.00132625,0.819666,-0.00132625
1,1,0,0.0362469,1,2314.36,0.180126,0.180126,0.180126,0.180126,0.180126,0.180126,0.815596,0,0.820299,0.00222701,0.820299,-0.00222701
1,1,0,0.0421664,1,1491.27,0.208791,0.208791,0.208791,0.208791,0.208791,0.208791,0.813869,0,0.821165,0.00345984,0.821165,-0.00345984
1,1,0,0.0481798,1,1018.58,0.237449,0.237449,0.237449,0.237449,0.237449,0.237449,0.811617,0,0.822295,0.00507246,0.822295,-0.00507246
1,1,0,0.0543143,1,728.009,0.266098,0.266098,0.266098,0.266098,0.266098,0.266098,0.808785,0,0.823719,0.0071094,0.823719,-0.0071094
1,1,0,0.0606011,1,539.657,0.294736,0.294736,0.294736,0.294736,0.294736,0.294736,0.805326,0,0.825461,0.00961121,0.825461,-0.00961121
1,1,0,0.0670745,1,412.256,0.323361,0.323361,0.323361,0.323361,0.323361,0.323361,0.801202,0,0.827542,0.0126135,0.827542,-0.0126135
1,1,0,0.0737728,1,323.021,0.351968,0.351968,0.351968,0.351968,0.351968,0.351968,0.796388,0,0.829979,0.0161462,0.829979,-0.0161462
1,1,0,0.0807375,1,258.671,0.380554,0.380554,0.380554,0.380554,0.380554,0.380554,0.790868,0,0.832782,0.0202325,0.832782,-0.0202325
1,1,0,0.0880137,1,211.107,0.409115,0.409115,0.409115,0.409115,0.409115,0.409115,0.784642,0,0.835956,0.024888,0.835956,-0.024888
1,1,0,0.0956498,1,175.197,0.437643,0.437643,0.437643,0.437643,0.437643,0.437643,0.777722,0,0.839499,0.0301203,0.839499,-0.0301203
1,1,0,0.103698,1,147.585,0.466135,0.466135,0.466135,0.466135,0.466135,0.466135,0.770135,0,0.843402,0.0359281,0.843402,-0.0359281
1,1,0,0.112213,1,126.011,0.49458,0.49458,0.49458,0.49458,0.49458,0.49458,0.761916,0,0.847653,0.0423009,0.847653,-0.0423009
1,1,0,0.121253,1,108.915,0.522972,0.522972,0.522972,0.522972,0.522972,0.522972,0.753118,0,0.852231,0.0492188,0.852231,-0.0492188
1,1,0,0.13088,1,95.1978,0.5513,0.5513,0.5513,0.5513,0.5513,0.5513,0.743798,0,0.857112,0.0566529,0.857112,-0.0566529
1,1,0,0.141156,1,84.0689,0.579551,0.579551,0.579551,0.579551,0.579551,0.579551,0.734025,0,0.862268,0.0645649,0.862268,-0.0645649
1,1,0,0.152149,1,74.9503,0.607712,0.607712,0.607712,0.607712,0.607712,0.607712,0.723873,0,0.867666,0.0729085,0.867666,-0.0729085
1,1,0,0.163924,1,67.4126,0.635768,0.635768,0.635768,0.635768,0.635768,0.635768,0.713419,0,0.873273,0.0816298,0.873273,-0.0816298
1,1,0,0.17655,1,61.1324,0.6637,0.6637,0.6637,0.6637,0.6637,0.6637,0.702743,0,0.879054,0.0906687,0.879054,-0.0906687
1,1,0,0.190095,1,55.8626,0.691488,0.691488,0.691488,0.691488,0.691488,0.691488,0.691924,0,0.884972,0.0999599,0.884972,-0.0999599
1,1,0,0.204627,1,51.4126,0.719109,0.719109,0.719109,0.719109,0.719109,0.719109,0.681037,0,0.890994,0.109435,0.890994,-0.109435
1,1,0,0.220211,1,47.6336,0.746539,0.746539,0.746539,0.746539,0.746539,0.746539,0.670158,0,0.897086,0.119023,0.897086,-0.119023
1,1,0,0.236909,1,44.4082,0.773749,0.773749,0.773749,0.773749,0.773749,0.773749,0.659351,0,0.903216,0.128653,0.903216,-0.128653
1,1,0,0.254779,1,41.643,0.80071,0.80071,0.80071,0.80071,0.80071,0.80071,0.64868,0,0.909356,0.138256,0.909356,-0.138256
1,1,0,0.273871,1,39.2631,0.82739,0.82739,0.82739,0.82739,0.82739,0.82739,0.638198,0,0.91548,0.147766,0.91548,-0.147766
1,1,0,0.294231,1,37.2075,0.853756,0.853756,0.853756,0.853756,0.853756,0.853756,0.627953,0,0.921565,0.15712,0.921565,-0.15712
1,1,0,0.315893,1,35.4267,0.879773,0.879773,0.879773,0.879773,0.879773,0.879773,0.617983,0,0.927591,0.166262,0.927591,-0.166262
1,1,0,0.338882,1,33.88,0.905409,0.905409,0.905409,0.905409,0.905409,0.905409,0.608321,0,0.933541,0.175142,0.933541,-0.175142
1,1,0,0.363213,1,32.5334,0.930628,0.930628,0.930628,0.930628,0.930628,0.930628,0.598992,0,0.939401,0.183716,0.939401,-0.183716
1,1,0,0.38889,1,31.3589,0.955398,0.955398,0.955398,0.955398,0.955398,0.955398,0.590014,0,0.945158,0.191951,0.945158,-0.191951
1,1,0,0.415904,1,30.3326,0.979689,0.979689,0.979689,0.979689,0.979689,0.979689,0.581398,0,0.950802,0.199818,0.950802,-0.199818
1,1,0,0.444238,1,29.4347,1.00347,1.00347,1.00347,1.00347,1.00347,1.00347,0.573151,0,0.956327,0.207298,0.956327,-0.207298
1,1,0,0.473861,1,28.648,1.02673,1.02673,1.02673,1.02673,1.02673,1.02673,0.565274,0,0.961727,0.214378,0.961727,-0.214378
1,1,0,0.504737,1,27.9581,1.04944,1.04944,1.04944,1.04944,1.04944,1.04944,0.557764,0,0.966998,0.221053,0.966998,-0.221053
1,1,0,0.536819,1,27.3526,1.07158,1.07158,1.07158,1.07158,1.07158,1.07158,0.550615,0,0.972136,0.227322,0.972136,-0.227322
1,1,0,0.545253,1,27.2093,1.07718,1.07718,1.07718,1.07718,1.07718,1.07718,0.548835,0,0.973435,0.228869,0.973435,-0.228869
2,1,0,0.578777,1,26.6949,1.09859,1.09859,1.09859,1.09859,1.09859,1.09859,0.542126,0,0.978406,0.234637,0.978406,-0.234637
2,1,0,0.613384,1,26.2428,1.11943,1.11943,1.11943,1.11943,1.11943,1.11943,0.535752,0,0.983243,0.240017,0.983243,-0.240017
2,1,0,0.649013,1,25.8453,1.13968,1.13968,1.13968,1.13968,1.13968,1.13968,0.529702,0,0.987947,0.245023,0.987947,-0.245023
2,1,0,0.685604,1,25.4958,1.15936,1.15936,1.15936,1.15936,1.15936,1.15936,0.523959,0,0.99252,0.249672,0.99252,-0.249672
2,1,0,0.723093,1,25.1885,1.17846,1.17846,1.17846,1.17846,1.17846,1.17846,0.518508,0,0.996964,0.253979,0.996964,-0.253979
2,1,0,0.761422,1,24.9183,1.19699,1.19699,1.19699,1.19699,1.19699,1.19699,0.513334,0,1.00128,0.257965,1.00128,-0.257965
2,1,0,0.800531,1,24.681,1.21498,1.21498,1.21498,1.21498,1.21498,1.21498,0.508421,0,1.00548,0.261647,1.00548,-0.261647
2,1,0,0.840363,1,24.4726,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,0.503755,0,1.00955,0.265046,1.00955,-0.265046
2,1,0,0.880865,1,24.2898,1.24936,1.24936,1.24936,1.24936,1.24936,1.24936,0.499319,0,1.01351,0.268179,1.01351,-0.268179
2,1,0,0.921986,1,24.1298,1.26578,1.26578,1.26578,1.26578,1.26578,1.26578,0.4951,0,1.01735,0.271065,1.01735,-0.271065
2,1,0,0.963679,1,23.9899,1.28171,1.28171,1.28171,1.28171,1.28171,1.28171,0.491084,0,1.02109,0.273721,1.02109,-0.273721
2,1,0,1.0059,1,23.8681,1.29718,1.29718,1.29718,1.29718,1.29718,1.29718,0.487258,0,1.02472,0.276164,1.02472,-0.276164
2,1,0,1.04861,1,23.7622,1.31219,1.31219,1.31219,1.31219,1.31219,1.31219,0.483611,0,1.02826,0.27841,1.02826,-0.27841
2,1,0,1.09176,1,23.6706,1.32677,1.32677,1.32677,1.32677,1.32677,1.32677,0.48013,0,1.03169,0.280473,1.03169,-0.280473
2,1,0,1.13533,1,23.5918,1.34093,1.34093,1.34093,1.34093,1.34093,1.34093,0.476806,0,1.03503,0.282366,1.03503,-0.282366
2,1,0,1.17929,1,23.5245,1.35469,1.35469,1.35469,1.35469,1.35469,1.35469,0.473628,0,1.03828,0.284104,1.03828,-0.284104
2,1,0,1.22359,1,23.4674,1.36807,1.36807,1.36807,1.36807,1.36807,1.36807,0.470587,0,1.04144,0.285697,1.04144,-0.285697
2,1,0,1.26823,1,23.4195,1.38108,1.38108,1.38108,1.38108,1.38108,1.38108,0.467674,0,1.04453,0.287157,1.04453,-0.287157
2,1,0,1.31316,1,23.38,1.39374,1.39374,1.39374,1.39374,1.39374,1.39374,0.464882,0,1.04753,0.288493,1.04753,-0.288493
2,1,0,1.35837,1,23.348,1.40607,1.40607,1.40607,1.40607,1.40607,1.40607,0.462202,0,1.05045,0.289715,1.05045,-0.289715
2,1,0,1.40384,1,23.3228,1.41807,1.41807,1.41807,1.41807,1.41807,1.41807,0.459629,0,1.0533,0.290832,1.0533,-0.290832
2,1,0,1.44955,1,23.3037,1.42977,1.42977,1.42977,1.42977,1.42977,1.42977,0.457155,0,1.05609,0.291851,1.05609,-0.291851
2,1,0,1.49549,1,23.2901,1.44117,1.44117,1.44117,1.44117,1.44117,1.44117,0.454776,0,1.0588,0.292779,1.0588,-0.292779
2,1,0,1.54163,1,23.2816,1.4523,1.4523,1.4523,1.4523,1.4523,1.4523,0.452484,0,1.06145,0.293624,1.06145,-0.293624
2,1,0,1.58796,1,23.2777,1.46315,1.46315,1.46315,1.46315,1.46315,1.46315,0.450276,0,1.06403,0.294392,1.06403,-0.294392
2,1,0,1.63447,1,23.2779,1.47374,1.47374,1.47374,1.47374,1.47374,1.47374,0.448146,0,1.06656,0.295088,1.06656,-0.295088
2,1,0,1.68115,1,23.2819,1.48409,1.48409,1.48409,1.48409,1.48409,1.48409,0.446091,0,1.06903,0.295717,1.06903,-0.295717
2,1,0,1.72799,1,23.2894,1.4942,1.4942,1.4942,1.4942,1.4942,1.4942,0.444105,0,1.07144,0.296284,1.07144,-0.296284
2,1,0,1.77497,1,23.3001,1.50408,1.50408,1.50408,1.50408,1.50408,1.50408,0.442186,0,1.0738,0.296794,1.0738,-0.296794
2,1,0,1.82208,1,23.3136,1.51375,1.51375,1.51375,1.51375,1.51375,1.51375,0.44033,0,1.07611,0.297251,1.07611,-0.297251
2,1,0,1.86933,1,23.3298,1.5232,1.5232,1.5232,1.5232,1.5232,1.5232,0.438533,0,1.07837,0.297657,1.07837,-0.297657
2,1,0,1.91669,1,23.3484,1.53245,1.53245,1.53245,1.53245,1.53245,1.53245,0.436792,0,1.08058,0.298018,1.08058,-0.298018
2,1,0,1.96417,1,23.3692,1.54151,1.54151,1.54151,1.54151,1.54151,1.54151,0.435105,0,1.08274,0.298335,1.08274,-0.298335
2,1,0,2.01175,1,23.3921,1.55038,1.55038,1.55038,1.55038,1.55038,1.55038,0.43347,0,1.08486,0.298613,1.08486,-0.298613
2,1,0,2.05943,1,23.4168,1.55908,1.55908,1.55908,1.55908,1.55908,1.55908,0.431882,0,1.08694,0.298853,1.08694,-0.298853
2,1,0,2.1072,1,23.4432,1.5676,1.5676,1.5676,1.5676,1.5676,1.5676,0.43034,0,1.08897,0.299058,1.08897,-0.299058
2,1,0,2.15506,1,23.4713,1.57596,1.57596,1.57596,1.57596,1.57596,1.57596,0.428843,0,1.09097,0.299231,1.09097,-0.299231
2,1,0,2.203,1,23.5007,1.58415,1.58415,1.58415,1.58415,1.58415,1.58415,0.427387,0,1.09292,0.299373,1.09292,-0.299373
2,1,0,2.25103,1,23.5315,1.59219,1.59219,1.59219,1.59219,1.59219,1.59219,0.425971,0,1.09484,0.299487,1.09484,-0.299487
2,1,0,2.29912,1,23.5636,1.60009,1.60009,1.60009,1.60009,1.60009,1.60009,0.424594,0,1.09673,0.299575,1.09673,-0.299575
2,1,0,2.34729,1,23.5967,1.60784,1.60784,1.60784,1.60784,1.60784,1.60784,0.423252,0,1.09858,0.299637,1.09858,-0.299637
2,1,0,2.39552,1,23.6309,1.61545,1.61545,1.61545,1.61545,1.61545,1.61545,0.421946,0,1.10039,0.299677,1.10039,-0.299677
2,1,0,2.44381,1,23.6661,1.62292,1.62292,1.62292,1.62292,1.62292,1.62292,0.420673,0,1.10217,0.299694,1.10217,-0.299694
2,1,0,2.49217,1,23.7022,1.63027,1.63027,1.63027,1.63027,1.63027,1.63027,0.419432,0,1.10392,0.299692,1.10392,-0.299692
2,1,0,2.54058,1,23.739,1.6375,1.6375,1.6375,1.6375,1.6375,1.6375,0.418221,0,1.10564,0.29967,1.10564,-0.29967
2,1,0,2.58904,1,23.7766,1.6446,1.6446,1.6446,1.6446,1.6446,1.6446,0.41704,0,1.10733,0.29963,1.10733,-0.29963
2,1,0,2.63755,1,23.815,1.65158,1.65158,1.65158,1.65158,1.65158,1.65158,0.415887,0,1.109,0.299574,1.109,-0.299574
2,1,0,2.68612,1,23.8539,1.65846,1.65846,1.65846,1.65846,1.65846,1.65846,0.414761,0,1.11063,0.299502,1.11063,-0.299502
2,1,0,2.73473,1,23.8935,1.66522,1.66522,1.66522,1.66522,1.66522,1.66522,0.413661,0,1.11224,0.299415,1.11224,-0.299415
2,1,0,2.78338,1,23.9335,1.67188,1.67188,1.67188,1.67188,1.67188,1.67188,0.412586,0,1.11382,0.299314,1.11382,-0.299314
2,1,0,2.83207,1,23.9741,1.67843,1.67843,1.67843,1.67843,1.67843,1.67843,0.411536,0,1.11537,0.2992,1.11537,-0.2992
2,1,0,2.88081,1,24.0151,1.68488,1.68488,1.68488,1.68488,1.68488,1.68488,0.410508,0,1.1169,0.299075,1.1169,-0.299075
2,1,0,2.92958,1,24.0566,1.69124,1.69124,1.69124,1.69124,1.69124,1.69124,0.409502,0,1.1184,0.298937,1.1184,-0.298937
2,1,0,2.97839,1,24.0984,1.6975,1.6975,1.6975,1.6975,1.6975,1.6975,0.408518,0,1.11989,0.298789,1.11989,-0.298789
2,1,0,3.02723,1,24.1406,1.70368,1.70368,1.70368,1.70368,1.70368,1.70368,0.407555,0,1.12135,0.298631,1.12135,-0.298631
2,1,0,3.07611,1,24.1832,1.70976,1.70976,1.70976,1.70976,1.70976,1.70976,0.406611,0,1.12278,0.298464,1.12278,-0.298464
2,1,0,3.12502,1,24.226,1.71576,1.71576,1.71576,1.71576,1.71576,1.71576,0.405687,0,1.1242,0.298287,1.1242,-0.298287
2,1,0,3.17396,1,24.2691,1.72167,1.72167,1.72167,1.72167,1.72167,1.72167,0.404782,0,1.12559,0.298102,1.12559,-0.298102
2,1,0,3.22293,1,24.3124,1.7275,1.7275,1.7275,1.7275,1.7275,1.7275,0.403894,0,1.12696,0.29791,1.12696,-0.29791
2,1,0,3.27193,1,24.356,1.73325,1.73325,1.73325,1.73325,1.73325,1.73325,0.403024,0,1.12832,0.297709,1.12832,-0.297709
2,1,0,3.32095,1,24.3997,1.73893,1.73893,1.73893,1.73893,1.73893,1.73893,0.402171,0,1.12965,0.297502,1.12965,-0.297502
2,1,0,3.37,1,24.4437,1.74453,1.74453,1.74453,1.74453,1.74453,1.74453,0.401334,0,1.13097,0.297289,1.13097,-0.297289
2,1,0,3.41908,1,24.4878,1.75006,1.75006,1.75006,1.75006,1.75006,1.75006,0.400512,0,1.13227,0.297069,1.13227,-0.297069
2,1,0,3.46818,1,24.5321,1.75551,1.75551,1.75551,1.75551,1.75551,1.75551,0.399706,0,1.13354,0.296844,1.13354,-0.296844
2,1,0,3.5173,1,24.5765,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609,0.398915,0,1.13481,0.296613,1.13481,-0.296613
2,1,0,3.56644,1,24.621,1.76622,1.76622,1.76622,1.76622,1.76622,1.76622,0.398137,0,1.13605,0.296378,1.13605,-0.296378
2,1,0,3.61561,1,24.6656,1.77147,1.77147,1.77147,1.77147,1.77147,1.77147,0.397374,0,1.13728,0.296137,1.13728,-0.296137
2,1,0,3.66479,1,24.7103,1.77666,1.77666,1.77666,1.77666,1.77666,1.77666,0.396624,0,1.13849,0.295892,1.13849,-0.295892
2,1,0,3.714,1,24.7551,1.78179,1.78179,1.78179,1.78179,1.78179,1.78179,0.395887,0,1.13968,0.295643,1.13968,-0.295643
2,1,0,3.76322,1,24.8,1.78686,1.78686,1.78686,1.78686,1.78686,1.78686,0.395163,0,1.14086,0.29539,1.14086,-0.29539
2,1,0,3.81247,1,24.8449,1.79186,1.79186,1.79186,1.79186,1.79186,1.79186,0.394451,0,1.14203,0.295133,1.14203,-0.295133
2,1,0,3.86173,1,24.8899,1.79681,1.79681,1.79681,1.79681,1.79681,1.79681,0.393751,0,1.14318,0.294873,1.14318,-0.294873
2,1,0,3.911,1,24.9349,1.8017,1.8017,1.8017,1.8017,1.8017,1.8017,0.393063,0,1.14431,0.29461,1.14431,-0.29461
2,1,0,3.9603,1,24.9799,1.80654,1.80654,1.80654,1.80654,1.80654,1.80654,0.392386,0,1.14543,0.294344,1.14543,-0.294344
2,1,0,4.00961,1,25.025,1.81132,1.81132,1.81132,1.81132,1.81132,1.81132,0.391719,0,1.14654,0.294075,1.14654,-0.294075
2,1,0,4.05893,1,25.0701,1.81604,1.81604,1.81604,1.81604,1.81604,1.81604,0.391064,0,1.14763,0.293803,1.14763,-0.293803
2,1,0,4.10827,1,25.1151,1.82072,1.82072,1.82072,1.82072,1.82072,1.82072,0.390418,0,1.14871,0.293529,1.14871,-0.293529
2,1,0,4.15762,1,25.1602,1.82535,1.82535,1.82535,1.82535,1.82535,1.82535,0.389783,0,1.14978,0.293253,1.14978,-0.293253
2,1,0,4.20699,1,25.2053,1.82992,1.82992,1.82992,1.82992,1.82992,1.82992,0.389158,0,1.15083,0.292974,1.15083,-0.292974
2,1,0,4.25637,1,25.2503,1.83445,1.83445,1.83445,1.83445,1.83445,1.83445,0.388542,0,1.15188,0.292694,1.15188,-0.292694
2,1,0,4.30577,1,25.2954,1.83893,1.83893,1.83893,1.83893,1.83893,1.83893,0.387936,0,1.15291,0.292412,1.15291,-0.292412
2,1,0,4.35518,1,25.3404,1.84336,1.84336,1.84336,1.84336,1.84336,1.84336,0.387338,0,1.15392,0.292128,1.15392,-0.292128
2,1,0,4.40459,1,25.3854,1.84775,1.84775,1.84775,1.84775,1.84775,1.84775,0.386749,0,1.15493,0.291843,1.15493,-0.291843
2,1,0,4.45403,1,25.4304,1.85209,1.85209,1.85209,1.85209,1.85209,1.85209,0.386169,0,1.15593,0.291556,1.15593,-0.291556
2,1,0,4.50347,1,25.4753,1.85639,1.85639,1.85639,1.85639,1.85639,1.85639,0.385598,0,1.15691,0.291268,1.15691,-0.291268
2,1,0,4.55292,1,25.5202,1.86065,1.86065,1.86065,1.86065,1.86065,1.86065,0.385034,0,1.15788,0.290979,1.15788,-0.290979
2,1,0,4.60239,1,25.565,1.86486,1.86486,1.86486,1.86486,1.86486,1.86486,0.384479,0,1.15884,0.290689,1.15884,-0.290689
2,1,0,4.65186,1,25.6098,1.86903,1.86903,1.86903,1.86903,1.86903,1.86903,0.383931,0,1.15979,0.290398,1.15979,-0.290398
2,1,0,4.70135,1,25.6545,1.87317,1.87317,1.87317,1.87317,1.87317,1.87317,0.383391,0,1.16074,0.290106,1.16074,-0.290106
2,1,0,4.75084,1,25.6992,1.87726,1.87726,1.87726,1.87726,1.87726,1.87726,0.382858,0,1.16167,0.289813,1.16167,-0.289813
2,1,0,4.80034,1,25.7438,1.88132,1.88132,1.88132,1.88132,1.88132,1.88132,0.382333,0,1.16259,0.289519,1.16259,-0.289519
2,1,0,4.84986,1,25.7884,1.88533,1.88533,1.88533,1.88533,1.88533,1.88533,0.381815,0,1.1635,0.289225,1.1635,-0.289225
2,1,0,4.89938,1,25.8329,1.88931,1.88931,1.88931,1.88931,1.88931,1.88931,0.381303,0,1.1644,0.28893,1.1644,-0.28893
2,1,0,4.94891,1,25.8773,1.89326,1.89326,1.89326,1.89326,1.89326,1.89326,0.380798,0,1.16529,0.288635,1.16529,-0.288635
2,1,0,4.99845,1,25.9217,1.89717,1.89717,1.89717,1.89717,1.89717,1.89717,0.3803,0,1.16617,0.28834,1.16617,-0.28834
2,1,0,5.048,1,25.966,1.90104,1.90104,1.90104,1.90104,1.90104,1.90104,0.379809,0,1.16705,0.288044,1.16705,-0.288044
4,-2,0,0.545253,0.545253,27.2093,1.07718,1.07718,1.07718,1.07718,1.07718,1.07718,0.379809,0,1.16705,0.288044,1.16705,-0.288044
3,-2,0,0.545365,0.545365,27.2075,1.07807,1.07807,1.07807,1.07643,1.07643,1.07643,0.999424,0,0.999419,0,8.14E-08,0
3,-2,0,0.545367,0.545367,27.2075,1.07973,1.07973,1.07973,1.07478,1.07478,1.07478,0.999983,0,0.999953,0,8.14E-08,0
3,-2,0,0.545372,0.545372,27.2078,1.08218,1.08218,1.08218,1.07234,1.07234,1.07234,0.999988,0,0.999926,0,8.14E-08,0
3,-2,0,0.545392,0.545392,27.2088,1.08711,1.08711,1.08711,1.06747,1.06747,1.06747,0.999955,0,0.999706,0,8.22E-08,0
3,-2,0,0.545474,0.545474,27.213,1.09704,1.09704,1.09704,1.0578,1.0578,1.0578,0.99982,0,0.998817,0,9.51E-08,0
3,-2,0,0.545802,0.545802,27.2296,1.11713,1.11713,1.11713,1.03871,1.03871,1.03871,1,0,0.995489,0,8.08E-08,0
3,-2,0,0.5467,0.5467,27.2752,1.14789,1.14789,1.14789,1.01071,1.01071,1.01071,0.999998,0,0.986282,0,8.21E-08,0
3,-2,0,0.548745,0.548745,27.3795,1.19177,1.19177,1.19178,0.973114,0.973114,0.973114,0.999992,0,0.965625,0,1.04E-07,0
3,-2,0,0.551693,0.551693,27.5307,1.23696,1.23696,1.23696,0.937015,0.937015,0.937015,0.99999,0,0.93662,0,1.41E-07,0
3,-2,0,0.555507,0.555507,27.7281,1.28335,1.28335,1.28335,0.902407,0.902407,0.902407,0.999991,0,0.900392,0,1.67E-07,0
3,-2,0,0.560143,0.560143,27.9706,1.33086,1.33086,1.33086,0.869255,0.869255,0.869255,0.999992,0,0.858221,0,1.89E-07,0
3,-2,0,0.56555,0.56555,28.257,1.37942,1.37942,1.37942,0.837509,0.837509,0.837508,0.999981,0,0.811453,0,6.31E-07,0
3,-2,0,0.571679,0.571679,28.5862,1.42895,1.42895,1.42895,0.807106,0.807106,0.807106,0.999994,0,0.761435,0,3.62E-07,0
3,-2,0,0.578476,0.578476,28.9572,1.4794,1.4794,1.4794,0.777977,0.777977,0.777977,0.999995,0,0.709369,0,3.48E-07,0
3,-2,0,0.585891,0.585891,29.3689,1.53069,1.53068,1.53069,0.750048,0.750048,0.750048,0.999996,0,0.656368,0,1.68E-07,0
3,-2,0,0.593876,0.593876,29.8206,1.58277,1.58277,1.58277,0.723245,0.723245,0.723245,0.999997,0,0.603396,0,1.50E-07,0
3,-2,0,0.602384,0.602384,30.3115,1.6356,1.6356,1.6356,0.697493,0.697493,0.697493,0.999997,0,0.551246,0,1.29E-07,0
